hop,source,target,raw_edge_effect,transmission_effect,incoming_shock,propagated_shock
2,BAJFINANCE.NS,^NSEI,0.6273961007555183,0.13681927166219843,-0.021901442584624037,-0.0016480966825288448
2,BAJFINANCE.NS,^NSEBANK,0.5806579870600905,0.12662686742670365,-0.021901442584624037,-0.0015253210866392124
2,BAJFINANCE.NS,DLF.NS,0.4525926076553232,0.09869903696329564,-0.021901442584624037,-0.001188908210165118
2,BAJFINANCE.NS,ICICIBANK.NS,0.4487210247528731,0.09785474234263229,-0.021901442584624037,-0.0011787380115776869
2,BAJFINANCE.NS,HDFCBANK.NS,0.43779330870808497,0.09547168298287728,-0.021901442584624037,-0.0011500321708188032
2,BAJFINANCE.NS,SBIN.NS,0.4352362745415217,0.09491405829910375,-0.021901442584624037,-0.0011433151390713137
2,BAJFINANCE.NS,AXISBANK.NS,0.41868805189598046,0.09130530815395561,-0.021901442584624037,-0.001099844880312895
2,BAJFINANCE.NS,GODREJPROP.NS,0.40482794964299834,0.08828276929352434,-0.021901442584624037,-0.0010634360015915533
2,BAJAJFINSV.NS,BAJFINANCE.NS,0.7796695089681975,0.15241047243392727,-0.023146464409100342,-0.0019402699666713368
2,BAJAJFINSV.NS,^NSEI,0.6364417700966231,0.12441218970519964,-0.023146464409100342,-0.001583836276588304
2,BAJAJFINSV.NS,^NSEBANK,0.5745560766334992,0.1123147206248734,-0.023146464409100342,-0.0014298287759589242
2,BAJAJFINSV.NS,DLF.NS,0.4750691518687857,0.09286693020857914,-0.023146464409100342,-0.0011822476021704055
2,BAJAJFINSV.NS,ICICIBANK.NS,0.4495208552078728,0.0878727269991643,-0.023146464409100342,-0.0011186686214092112
2,BAJAJFINSV.NS,AXISBANK.NS,0.43738460289531816,0.08550032186178545,-0.023146464409100342,-0.0010884665863172425
2,BAJAJFINSV.NS,SBIN.NS,0.43170338790305524,0.08438975302331005,-0.023146464409100342,-0.0010743284281657477
2,BAJAJFINSV.NS,GODREJPROP.NS,0.4123183662171791,0.08060035215627318,-0.023146464409100342,-0.0010260872504003723
2,BAJAJFINSV.NS,HDFCBANK.NS,0.4064743926071697,0.07945796712191207,-0.023146464409100342,-0.0010115440544037416
2,BAJAJFINSV.NS,M&M.NS,0.40386389198720524,0.07894766419458024,-0.023146464409100342,-0.0010050476147038013
2,GODREJPROP.NS,DLF.NS,0.703059249476117,0.19582447200496886,-0.018326343684908326,-0.0019738106167333227
2,GODREJPROP.NS,^NSEI,0.5790139165822273,0.16127388208423743,-0.018326343684908326,-0.0016255583247613134
2,GODREJPROP.NS,^NSEBANK,0.4991604001302331,0.1390321254917398,-0.018326343684908326,-0.0014013727832527102
2,GODREJPROP.NS,SBIN.NS,0.43528416724515245,0.1212405530350684,-0.018326343684908326,-0.0012220428239079605
2,GODREJPROP.NS,TMPV.NS,0.4244688147240686,0.11822813168001615,-0.018326343684908326,-0.0011916791559159158
2,GODREJPROP.NS,BAJAJFINSV.NS,0.4123183662171791,0.11484384342087132,-0.018326343684908326,-0.0011575672595446774
2,GODREJPROP.NS,BAJFINANCE.NS,0.40482794964299834,0.11275752299790669,-0.018326343684908326,-0.001136538215735226
2,RELIANCE.NS,^NSEI,0.6757367216336178,0.3184077752916429,-0.006608787513981632,-0.0011573591313361433
2,RELIANCE.NS,^NSEBANK,0.4919394606729866,0.23180233401017472,-0.006608787513981632,-0.0008425628038950335
2,RELIANCE.NS,DLF.NS,0.4302473357119399,0.2027329470241121,-0.006608787513981632,-0.0007369004329311085
2,RELIANCE.NS,SBIN.NS,0.4124883253960458,0.19436488475217434,-0.006608787513981632,-0.0007064839229286568
